,Player,Season,Age,Squad,Country,Comp,MP,Playing Time : Starts,Playing Time : Min,Playing Time : 90s,Performance : Gls,Performance : Ast,Performance : G+A,Performance : G-PK,Performance : PK,Performance : PKatt,Performance : CrdY,Performance : CrdR,Expected : xG,Expected : npxG,Expected : xAG,Expected : npxG+xAG,Progression : PrgC,Progression : PrgP,Progression : PrgR,Per 90 Minutes : Gls,Per 90 Minutes : Ast,Per 90 Minutes : G+A,Per 90 Minutes : G-PK,Per 90 Minutes : G+A-PK,Per 90 Minutes : xG,Per 90 Minutes : xAG,Per 90 Minutes : xG+xAG,Per 90 Minutes : npxG,Per 90 Minutes : npxG+xAG,Matches,LgRank,MP,Matches
463,Jerry St Juste,2016-2017,19,Heerenveen,nl NED,1. Eredivisie,27,27,2286,25.4,2,1,3,2,0,0,5,2,,,,,,,,0.08,0.04,0.12,0.08,0.12,,,,,,Matches,,,
464,Jerry St Juste,2017-2018,20,Feyenoord,,1. Champions Lg,5,4,374,4.2,1,0,1,1,0,0,2,0,0.1,0.1,0.0,0.1,1,6,0,0.24,0.00,0.24,0.24,0.24,0.02,0.00,0.02,0.02,0.02,Matches,,,
465,Jerry St Juste,2018-2019,21,Feyenoord,nl NED,1. Eredivisie,23,21,1718,19.1,3,1,4,3,0,0,1,1,1.9,1.9,1.9,3.8,76,80,126,0.16,0.05,0.21,0.16,0.21,0.10,0.10,0.20,0.10,0.20,Matches,,,
466,Jerry St Juste,2019-2020,22,Mainz 05,de GER,1. Bundesliga,25,24,2113,23.5,2,2,4,2,0,0,7,0,0.7,0.7,1.2,1.9,12,56,5,0.09,0.09,0.17,0.09,0.17,0.03,0.05,0.08,0.03,0.08,Matches,,,
467,Jerry St Juste,2020-2021,23,Mainz 05,de GER,1. Bundesliga,32,32,2880,32.0,0,1,1,0,0,0,4,0,1.9,1.9,0.3,2.2,36,99,13,0.00,0.03,0.03,0.00,0.03,0.06,0.01,0.07,0.06,0.07,Matches,,,
468,Jerry St Juste,2021-2022,24,Mainz 05,de GER,1. Bundesliga,8,7,604,6.7,1,0,1,1,0,0,0,0,0.8,0.8,0.1,0.9,11,19,5,0.15,0.00,0.15,0.15,0.15,0.11,0.02,0.13,0.11,0.13,Matches,,,
469,Jerry St Juste,2022-2023,25,Sporting CP,,1. Champions Lg,4,3,189,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,2,1,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Matches,,,
470,Jerry St Juste,2023-2024,26,Sporting CP,,2. Europa Lg,4,3,268,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,7,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
471,Jerry St Juste,2024-2025,27,Sporting CP,,1. Champions Lg,4,1,173,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,10,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,,,
472,Hector Bellerin,2013-2014,18,Watford,eng ENG,2. Championship,8,6,518,5.8,0,1,1,0,0,0,1,0,,,,,,,,0.00,0.17,0.17,0.00,0.17,,,,,,Matches,,,
473,Hector Bellerin,2014-2015,19,Arsenal,,1. Champions Lg,4,4,360,4.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
474,Hector Bellerin,2015-2016,20,Arsenal,,1. Champions Lg,6,6,528,5.9,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.17,0.17,0.00,0.17,,,,,,Matches,,,
475,Hector Bellerin,2016-2017,21,Arsenal,,1. Champions Lg,5,5,450,5.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
476,Hector Bellerin,2017-2018,22,Arsenal,eng ENG,Community Shield,1,1,120,1.3,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
477,Hector Bellerin,2018-2019,23,Arsenal,eng ENG,EFL Cup,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
478,Hector Bellerin,2019-2020,24,Arsenal,eng ENG,EFL Cup,2,1,134,1.5,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.67,0.67,0.00,0.67,,,,,,Matches,,,
479,Hector Bellerin,2020-2021,25,Arsenal,eng ENG,Community Shield,1,1,57,0.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
480,Hector Bellerin,2021-2022,26,Betis,es ESP,Copa del Rey,5,4,306,3.4,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.29,0.29,0.00,0.29,,,,,,Matches,,,
481,Hector Bellerin,2022-2023,27,Barcelona,,1. Champions Lg,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,3,6,7,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.03,0.07,Matches,,,
482,Hector Bellerin,2023-2024,28,Betis,,3. Conf Lg,2,0,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,10,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,,,
483,Hector Bellerin,2024-2025,29,Betis,,3. Conf Lg,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches,,,
484,Rochinha,2014-2015,19,Bolton,eng ENG,2. Championship,4,4,244,2.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
485,Rochinha,2015-2016,20,Standard Liège,be BEL,1. Pro League,2,0,34,0.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
486,Rochinha,2016-2017,21,Boavista,pt POR,1. Primeira Liga,9,1,213,2.4,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
487,Rochinha,2017-2018,22,Boavista,pt POR,1. Primeira Liga,27,14,1356,15.1,2,1,3,2,0,0,5,0,,,,,,,,0.13,0.07,0.20,0.13,0.20,,,,,,Matches,,,
488,Rochinha,2018-2019,23,Boavista,pt POR,1. Primeira Liga,16,13,1243,13.8,1,1,2,1,0,0,6,0,2.1,2.1,0.8,2.8,28,38,77,0.07,0.07,0.14,0.07,0.14,0.15,0.06,0.21,0.15,0.21,Matches,,,
489,Rochinha,2019-2020,24,Vitória,,2. Europa Lg,6,2,227,2.5,1,1,2,1,0,0,0,0,0.2,0.2,0.7,1.0,5,5,11,0.40,0.40,0.79,0.40,0.79,0.08,0.29,0.38,0.08,0.38,Matches,,,
490,Rochinha,2020-2021,25,Vitória,pt POR,1. Primeira Liga,33,23,1958,21.8,6,5,11,6,0,0,2,0,3.3,3.3,3.3,6.6,75,53,142,0.28,0.23,0.51,0.28,0.51,0.15,0.15,0.30,0.15,0.30,Matches,,,
491,Rochinha,2021-2022,26,Vitória,pt POR,1. Primeira Liga,30,25,1951,21.7,5,1,6,5,0,0,8,0,3.4,3.4,2.5,5.9,50,63,129,0.23,0.05,0.28,0.23,0.28,0.16,0.12,0.27,0.16,0.27,Matches,,,
492,Rochinha,2022-2023,27,Sporting CP,,1. Champions Lg,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.46,0.00,0.46,Matches,,,
493,Rochinha,2023-2024,28,Kasımpaşa,tr TUR,1. Süper Lig,7,1,187,2.1,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
494,Rochinha,2024-2025,29,Famalicão,pt POR,1. Primeira Liga,13,12,793,8.8,0,0,0,0,0,0,2,0,0.5,0.5,0.6,1.0,14,26,32,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12,Matches,,,
495,Franco Israel,2020-2021,20,Juventus,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
496,Franco Israel,2021-2022,21,Juventus,it ITA,1. Serie A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
497,Franco Israel,2022-2023,22,Sporting CP,,1. Champions Lg,2,1,155,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
498,Franco Israel,2023-2024,23,Sporting CP,,2. Europa Lg,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
499,Franco Israel,2024-2025,24,Sporting CP,,1. Champions Lg,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
500,Dario Essugo,2020-2021,15,Sporting CP,pt POR,1. Primeira Liga,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
501,Dario Essugo,2021-2022,16,Sporting CP,,1. Champions Lg,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
502,Dario Essugo,2022-2023,17,Sporting CP,,1. Champions Lg,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
503,Dario Essugo,2023-2024,18,Sporting CP,,2. Europa Lg,1,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.00,0.40,Matches,,,
504,Dario Essugo,2024-2025,19,Las Palmas,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
505,Flavio Nazinho,2020-2021,17,Sporting CP,pt POR,1. Primeira Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
506,Flavio Nazinho,2021-2022,18,Sporting CP,,1. Champions Lg,2,0,21,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,2,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.32,0.32,0.32,Matches,,,
507,Flavio Nazinho,2022-2023,19,Sporting CP,,1. Champions Lg,3,0,120,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.5,1,0,4,0.00,0.00,0.00,0.00,0.00,0.33,0.01,0.35,0.33,0.35,Matches,,,
508,Flavio Nazinho,2023-2024,20,Cercle Brugge,be BEL,1. Pro League A,20,14,1130,12.6,1,0,1,1,0,0,5,1,0.2,0.2,1.6,1.9,29,43,42,0.08,0.00,0.08,0.08,0.08,0.02,0.13,0.15,0.02,0.15,Matches,,,
509,Flavio Nazinho,2024-2025,21,Cercle Brugge,,3. Conf Lg,2,1,105,1.2,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,3,7,6,0.00,0.00,0.00,0.00,0.00,0.06,0.16,0.23,0.06,0.23,Matches,,,
510,Abdul Fatawu Issahaku,2022-2023,18,Sporting CP,,1. Champions Lg,2,0,89,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,2,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches,,,
511,Abdul Fatawu Issahaku,2023-2024,19,Leicester City,eng ENG,2. Championship,40,33,2814,31.3,6,13,19,6,0,0,6,1,4.7,4.7,11.7,16.4,144,116,396,0.19,0.42,0.61,0.19,0.61,0.15,0.37,0.53,0.15,0.53,Matches,,,
512,Abdul Fatawu Issahaku,2024-2025,20,Leicester City,eng ENG,EFL Cup,2,1,128,1.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
513,Mateus Fernandes,2022-2023,18,Sporting CP,,1. Champions Lg,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
514,Mateus Fernandes,2023-2024,19,Estoril,pt POR,1. Primeira Liga,28,25,2233,24.8,1,2,3,1,0,0,6,0,0.3,0.3,2.8,3.1,62,132,53,0.04,0.08,0.12,0.04,0.12,0.01,0.11,0.12,0.01,0.12,Matches,,,
515,Mateus Fernandes,2024-2025,20,Southampton,eng ENG,EFL Cup,4,3,295,3.3,1,2,3,1,0,0,0,0,,,,,,,,0.31,0.61,0.92,0.31,0.92,,,,,,Matches,,,
516,Mateo Tanlongo,2022-2023,18,Sporting CP,,2. Europa Lg,3,0,21,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
517,Mateo Tanlongo,2023-2024,19,FC Copenhagen,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
518,Sotiris Alexandropoulos,2019-2020,17,Panathinaikos,gr GRE,1. Super League,10,4,373,4.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
519,Sotiris Alexandropoulos,2020-2021,18,Panathinaikos,gr GRE,1. Super League,28,22,1916,21.3,0,1,1,0,0,0,10,0,,,,,,,,0.00,0.05,0.05,0.00,0.05,,,,,,Matches,,,
520,Sotiris Alexandropoulos,2021-2022,19,Panathinaikos,gr GRE,1. Super League,29,17,1589,17.7,1,1,2,1,0,0,6,0,,,,,,,,0.06,0.06,0.11,0.06,0.11,,,,,,Matches,,,
521,Sotiris Alexandropoulos,2022-2023,20,Sporting CP,,1. Champions Lg,3,0,121,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches,,,
522,Sotiris Alexandropoulos,2023-2024,21,Olympiacos,,3. Conf Lg,1,1,61,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,2,1,0.00,0.00,0.00,0.00,0.00,0.10,0.04,0.14,0.10,0.14,Matches,,,
523,Sotiris Alexandropoulos,2024-2025,22,Standard Liège,be BEL,1. Pro League A,16,2,271,3.0,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,5,25,7,0.00,0.00,0.00,0.00,0.00,0.07,0.11,0.18,0.07,0.18,Matches,,,
524,Afonso Bastardo,2022-2023,17,Sporting CP,pt POR,1. Primeira Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4th,0,Matches
525,Afonso Bastardo,2023-2024,18,Sporting CP,pt POR,1. Primeira Liga,,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1st,1,Matches
526,Andre Paulo,2020-2021,23,Sporting CP,pt POR,1. Primeira Liga,,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1st,1,Matches
527,Andre Paulo,2021-2022,24,Sporting CP,pt POR,1. Primeira Liga,,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2nd,1,Matches
528,Andre Paulo,2022-2023,25,Sporting CP,pt POR,1. Primeira Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4th,0,Matches
529,Francisco Silva,2022-2023,16,Sporting CP,pt POR,1. Primeira Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4th,0,Matches
530,Francisco Silva,2023-2024,17,Sporting CP,pt POR,1. Primeira Liga,,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1st,1,Matches
531,Ignacio De Arruabarrena,2014-2015,17,Wanderers,uy URU,1. Uruguayan Primera División,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
532,Ignacio De Arruabarrena,2015-2016,18,Wanderers,uy URU,1. Uruguayan Primera División,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,
533,Ignacio De Arruabarrena,2022-2023,25,Arouca,pt POR,1. Primeira Liga,30,30,2699,30.0,0,1,1,0,0,0,5,0,0.0,0.0,0.4,0.4,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.01,0.01,0.00,0.01,Matches,,,
534,Ignacio De Arruabarrena,2023-2024,26,Arouca,pt POR,1. Primeira Liga,31,31,2790,31.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,
535,Ignacio De Arruabarrena,2024-2025,27,Al-Wehda,sa KSA,1. Saudi Professional League,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
536,David Simao,2010-2011,20,Paços,pt POR,1. Primeira Liga,25,19,1575,17.5,0,1,1,0,0,1,7,1,,,,,,,,0.00,0.06,0.06,0.00,0.06,,,,,,Matches,,,
537,David Simao,2011-2012,21,Académica,pt POR,1. Primeira Liga,11,7,609,6.8,1,0,1,1,0,0,5,0,,,,,,,,0.15,0.00,0.15,0.15,0.15,,,,,,Matches,,,
538,David Simao,2012-2013,22,Marítimo,,2. Europa Lg,5,2,195,2.2,0,0,0,0,0,0,2,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
539,David Simao,2013-2014,23,Arouca,pt POR,1. Primeira Liga,29,26,2303,25.6,3,0,3,1,2,2,8,0,,,,,,,,0.12,0.00,0.12,0.04,0.04,,,,,,Matches,,,
540,David Simao,2014-2015,24,Arouca,pt POR,1. Primeira Liga,32,31,2618,29.1,3,0,3,1,2,4,10,1,,,,,,,,0.10,0.00,0.10,0.03,0.03,,,,,,Matches,,,
541,David Simao,2015-2016,25,Arouca,pt POR,1. Primeira Liga,18,16,1233,13.7,4,3,7,1,3,3,10,0,,,,,,,,0.29,0.22,0.51,0.07,0.29,,,,,,Matches,,,
542,David Simao,2016-2017,26,CSKA Sofia,bg BUL,1. First League,22,17,1521,16.9,3,2,5,2,1,1,7,1,,,,,,,,0.18,0.12,0.30,0.12,0.24,,,,,,Matches,,,
543,David Simao,2017-2018,27,CSKA Sofia,bg BUL,1. First League,2,2,144,1.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
544,David Simao,2018-2019,28,Antwerp,be BEL,1. First Division A,12,3,308,3.4,0,0,0,0,0,0,1,0,0.5,0.5,0.9,1.5,4,22,9,0.00,0.00,0.00,0.00,0.00,0.16,0.28,0.43,0.16,0.43,Matches,,,
545,David Simao,2019-2020,29,AEK Athens,gr GRE,1. Super League,4,1,188,2.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,
546,David Simao,2020-2021,30,Moreirense,pt POR,1. Primeira Liga,16,6,609,6.8,0,2,2,0,0,0,5,0,0.8,0.7,0.8,1.5,7,29,7,0.00,0.30,0.30,0.00,0.30,0.11,0.12,0.23,0.10,0.22,Matches,,,
547,David Simao,2021-2022,31,Arouca,pt POR,1. Primeira Liga,15,15,1125,12.5,1,2,3,1,0,0,4,1,0.5,0.5,1.5,2.0,5,44,26,0.08,0.16,0.24,0.08,0.24,0.04,0.12,0.16,0.04,0.16,Matches,,,
548,David Simao,2022-2023,32,Arouca,pt POR,1. Primeira Liga,31,30,2580,28.7,0,4,4,0,0,0,7,0,0.5,0.5,1.7,2.2,16,139,36,0.00,0.14,0.14,0.00,0.14,0.02,0.06,0.08,0.02,0.08,Matches,,,
549,David Simao,2023-2024,33,Arouca,pt POR,1. Primeira Liga,32,31,2557,28.4,0,7,7,0,0,0,9,1,0.3,0.3,3.9,4.2,17,218,41,0.00,0.25,0.25,0.00,0.25,0.01,0.14,0.15,0.01,0.15,Matches,,,
550,David Simao,2024-2025,34,Arouca,pt POR,1. Primeira Liga,14,13,1053,11.7,1,0,1,1,0,0,5,0,0.2,0.2,0.8,1.0,8,92,27,0.09,0.00,0.09,0.09,0.09,0.02,0.07,0.08,0.02,0.08,Matches,,,
