Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Playing Time,Unnamed: 22_level_0
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,LgRank,MP,Matches,MP,Matches
Edimilson Fernandes,2020-2021,24,Mainz 05,de GER,1. Bundesliga,14,9,841,9.3,0,1,1,0,0,0,1,0,0.5,0.5,1.3,1.8,6,23,19,0.00,0.11,0.11,0.00,0.11,0.05,0.14,0.20,0.05,0.20,Matches,,,,,
Edimilson Fernandes,2021-2022,25,Arminia,de GER,1. Bundesliga,7,2,283,3.1,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,6,12,21,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09,Matches,,,,,
Edimilson Fernandes,2022-2023,26,Mainz 05,de GER,1. Bundesliga,32,28,2437,27.1,0,3,3,0,0,0,4,0,0.7,0.7,1.3,1.9,15,67,23,0.00,0.11,0.11,0.00,0.11,0.02,0.05,0.07,0.02,0.07,Matches,,,,,
Edimilson Fernandes,2023-2024,27,Mainz 05,de GER,1. Bundesliga,21,13,1290,14.3,0,2,2,0,0,0,4,0,0.5,0.5,0.7,1.3,9,53,9,0.00,0.14,0.14,0.00,0.14,0.04,0.05,0.09,0.04,0.09,Matches,,,,,
Edimilson Fernandes,2024-2025,28,Brest,,1. Champions Lg,6,5,387,4.3,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,6,1,0.23,0.00,0.23,0.23,0.23,0.04,0.01,0.05,0.04,0.05,Matches,,,,,
Abdoulaye Niakhate Ndiaye,2020-2021,18,Lyon,fr FRA,Coupe de France,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,
Abdoulaye Niakhate Ndiaye,2022-2023,20,Bastia,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Abdoulaye Niakhate Ndiaye,2023-2024,21,Troyes,fr FRA,2. Ligue 2,31,31,2790,31.0,0,3,3,0,0,0,8,0,0.5,0.5,0.5,1.0,15,121,1,0.00,0.10,0.10,0.00,0.10,0.02,0.02,0.03,0.02,0.03,Matches,,,,,
Abdoulaye Niakhate Ndiaye,2024-2025,22,Brest,,1. Champions Lg,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,
Soumaila Coulibaly,2021-2022,17,Dortmund II,de GER,3. 3. Liga,9,8,636,7.1,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Soumaila Coulibaly,2022-2023,18,Dortmund II,de GER,3. 3. Liga,16,16,1252,13.9,0,0,0,0,0,0,3,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Soumaila Coulibaly,2023-2024,19,Antwerp,,1. Champions Lg,6,6,540,6.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,11,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,,,
Soumaila Coulibaly,2024-2025,20,Brest,,1. Champions Lg,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,
Ibrahim Salah,2022-2023,20,Gent,,3. Conf Lg,4,2,171,1.9,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,11,10,15,0.00,0.00,0.00,0.00,0.00,0.23,0.10,0.33,0.23,0.33,Matches,,,,,
Ibrahim Salah,2023-2024,21,Rennes,fr FRA,Coupe de France,3,1,120,1.3,1,0,1,1,0,0,0,0,,,,,,,,0.75,0.00,0.75,0.75,0.75,,,,,,Matches,,,,,
Ibrahim Salah,2024-2025,22,Brest,,1. Champions Lg,3,0,31,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,1,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.64,0.00,0.64,Matches,,,,,
Jeremy Le Douaron,2020-2021,22,Brest,fr FRA,Coupe de France,2,2,164,1.8,1,0,1,1,0,0,0,0,,,,,,,,0.55,0.00,0.55,0.55,0.55,,,,,,Matches,,,,,
Jeremy Le Douaron,2021-2022,23,Brest,fr FRA,Coupe de France,3,1,117,1.3,1,0,1,1,0,0,0,0,,,,,,,,0.77,0.00,0.77,0.77,0.77,,,,,,Matches,,,,,
Jeremy Le Douaron,2022-2023,24,Brest,fr FRA,Coupe de France,2,1,70,0.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Jeremy Le Douaron,2023-2024,25,Brest,fr FRA,Coupe de France,2,2,157,1.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Jeremy Le Douaron,2024-2025,26,Palermo,it ITA,Coppa Italia,1,1,62,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Hianga Mananga Mbock,2020-2021,20,Brest,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Hianga Mananga Mbock,2021-2022,21,Brest,fr FRA,Coupe de France,3,1,89,1.0,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Hianga Mananga Mbock,2022-2023,22,Caen,fr FRA,Coupe de France,2,0,97,1.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Hianga Mananga Mbock,2023-2024,23,Caen,fr FRA,Coupe de France,2,2,156,1.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Hianga Mananga Mbock,2024-2025,24,Red Star,fr FRA,Coupe de France,2,1,138,1.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Achraf Dari,2022-2023,23,Brest,fr FRA,Coupe de France,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Achraf Dari,2023-2024,24,Brest,fr FRA,Coupe de France,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,
Achraf Dari,2024-2025,25,Brest,fr FRA,1. Ligue 1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,
Steve Mandanda,2020-2021,35,Marseille,,1. Champions Lg,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,
Steve Mandanda,2021-2022,36,Marseille,,3. Conf Lg,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,
Steve Mandanda,2022-2023,37,Rennes,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Steve Mandanda,2023-2024,38,Rennes,fr FRA,Coupe de France,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Steve Mandanda,2024-2025,39,Rennes,fr FRA,1. Ligue 1,14,14,1215,13.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,,,,,
Ludovic Blas,2020-2021,22,Nantes,fr FRA,Coupe de France,1,1,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Ludovic Blas,2021-2022,23,Nantes,fr FRA,Coupe de France,6,6,462,5.1,5,0,5,3,2,2,0,0,,,,,,,,0.97,0.00,0.97,0.58,0.58,,,,,,Matches,,,,,
Ludovic Blas,2022-2023,24,Nantes,fr FRA,Coupe de France,5,4,354,3.9,2,0,2,1,1,1,0,0,,,,,,,,0.51,0.00,0.51,0.25,0.25,,,,,,Matches,,,,,
Ludovic Blas,2023-2024,25,Rennes,fr FRA,Coupe de France,5,2,222,2.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Ludovic Blas,2024-2025,26,Rennes,fr FRA,1. Ligue 1,14,13,1137,12.6,4,4,8,4,0,0,2,0,3.1,3.1,2.1,5.1,40,59,102,0.32,0.32,0.63,0.32,0.63,0.24,0.16,0.41,0.24,0.41,Matches,,,,,
Arnaud Kalimuendo,2020-2021,18,Lens,fr FRA,Coupe de France,2,1,102,1.1,1,1,2,1,0,0,0,0,,,,,,,,0.88,0.88,1.76,0.88,1.76,,,,,,Matches,,,,,
Arnaud Kalimuendo,2021-2022,19,Lens,fr FRA,Coupe de France,3,1,149,1.7,1,0,1,1,0,0,0,0,,,,,,,,0.60,0.00,0.60,0.60,0.60,,,,,,Matches,,,,,
Arnaud Kalimuendo,2022-2023,20,Rennes,fr FRA,Coupe de France,1,0,17,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Arnaud Kalimuendo,2023-2024,21,Rennes,fr FRA,Coupe de France,5,4,315,3.5,4,1,5,4,0,0,0,0,,,,,,,,1.14,0.29,1.43,1.14,1.43,,,,,,Matches,,,,,
Arnaud Kalimuendo,2024-2025,22,Rennes,fr FRA,1. Ligue 1,13,12,999,11.1,6,0,6,2,4,4,1,0,4.8,1.6,0.5,2.1,13,23,69,0.54,0.00,0.54,0.18,0.18,0.43,0.05,0.48,0.14,0.19,Matches,,,,,
Adrien Truffert,2020-2021,18,Rennes,,1. Champions Lg,5,2,242.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,8.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches,,,,,
Adrien Truffert,2021-2022,19,Rennes,,3. Conf Lg,7,6,508.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,21.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches,,,,,
Adrien Truffert,2022-2023,20,Rennes,fr FRA,Coupe de France,2,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,
Adrien Truffert,2023-2024,21,Rennes,fr FRA,Coupe de France,5,5,411.0,4.6,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.66,0.66,0.0,0.66,,,,,,Matches,,,,,
Adrien Truffert,2024-2025,22,Rennes,fr FRA,1. Ligue 1,13,11,955.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.2,0.6,24.0,41.0,58.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches,,,,,
Amine Gouiri,2020-2021,20,Nice,fr FRA,Coupe de France,2,2,151,1.7,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.60,0.60,0.00,0.60,,,,,,Matches,,,,,
Amine Gouiri,2021-2022,21,Nice,fr FRA,Coupe de France,5,5,466,5.2,2,1,3,2,0,0,1,0,,,,,,,,0.39,0.19,0.58,0.39,0.58,,,,,,Matches,,,,,
Amine Gouiri,2022-2023,22,Rennes,fr FRA,Coupe de France,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Amine Gouiri,2023-2024,23,Rennes,fr FRA,Coupe de France,3,3,247,2.7,2,0,2,2,0,0,0,0,,,,,,,,0.73,0.00,0.73,0.73,0.73,,,,,,Matches,,,,,
Amine Gouiri,2024-2025,24,Rennes,fr FRA,1. Ligue 1,14,9,840,9.3,2,1,3,2,0,0,1,0,3.0,3.0,0.2,3.2,18,38,44,0.21,0.11,0.32,0.21,0.32,0.32,0.02,0.34,0.32,0.34,Matches,,,,,
Hans Hateboer,2020-2021,26,Atalanta,,1. Champions Lg,6,6,530,5.9,0,2,2,0,0,0,1,0,0.1,0.1,0.9,1.1,10,17,28,0.00,0.34,0.34,0.00,0.34,0.02,0.16,0.18,0.02,0.18,Matches,,,,,
Hans Hateboer,2021-2022,27,Atalanta,,1. Champions Lg,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,16,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches,,,,,
Hans Hateboer,2022-2023,28,Atalanta,it ITA,Coppa Italia,2,2,129,1.4,1,0,1,1,0,0,0,0,,,,,,,,0.70,0.00,0.70,0.70,0.70,,,,,,Matches,,,,,
Hans Hateboer,2023-2024,29,Atalanta,it ITA,Coppa Italia,2,0,34,0.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Hans Hateboer,2024-2025,30,Rennes,fr FRA,1. Ligue 1,14,9,839,9.3,0,0,0,0,0,0,1,0,0.4,0.4,1.4,1.8,14,49,48,0.00,0.00,0.00,0.00,0.00,0.04,0.15,0.19,0.04,0.19,Matches,,,,,
Leo Skiri Ostigard,2020-2021,20,Coventry City,eng ENG,2. Championship,,35,3119,34.7,2,2,4,2,0,0,12,1,3.1,3.1,1.7,4.8,33,94,8,0.06,0.06,0.12,0.06,0.12,0.09,0.05,0.14,0.09,0.14,Matches,,,,39,
Leo Skiri Ostigard,2021-2022,21,Stoke City,eng ENG,2. Championship,,12,1101,12.2,1,0,1,1,0,0,4,0,1.1,1.1,0.2,1.2,21,49,7,0.08,0.00,0.08,0.08,0.08,0.09,0.01,0.10,0.09,0.10,Matches,,,,13,
Leo Skiri Ostigard,2022-2023,22,Napoli,,1. Champions Lg,,2,197,2.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,2,11,0,0.46,0.00,0.46,0.46,0.46,0.05,0.02,0.07,0.05,0.07,Matches,,,,3,
Leo Skiri Ostigard,2023-2024,23,Napoli,,1. Champions Lg,,1,189,2.1,1,0,1,1,0,0,0,0,0.4,0.4,0.1,0.5,0,6,0,0.48,0.00,0.48,0.48,0.48,0.18,0.04,0.22,0.18,0.22,Matches,,,,4,
Leo Skiri Ostigard,2024-2025,24,Rennes,fr FRA,1. Ligue 1,,9,803,8.9,1,0,1,1,0,0,3,0,0.6,0.6,0.0,0.7,1,41,1,0.11,0.00,0.11,0.11,0.11,0.07,0.00,0.07,0.07,0.07,Matches,,,,11,
Lorenz Assignon,2020-2021,20,Rennes,,1. Champions Lg,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,0,
Lorenz Assignon,2021-2022,21,Rennes,,3. Conf Lg,,1,123,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,8,4,10,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches,,,,3,
Lorenz Assignon,2022-2023,22,Rennes,fr FRA,Coupe de France,,0,13,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,1,
Lorenz Assignon,2023-2024,23,Rennes,fr FRA,Coupe de France,,0,5,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,1,
Lorenz Assignon,2024-2025,24,Rennes,fr FRA,1. Ligue 1,,9,765,8.5,0,1,1,0,0,0,4,0,0.2,0.2,0.4,0.6,31,41,55,0.00,0.12,0.12,0.00,0.12,0.02,0.05,0.07,0.02,0.07,Matches,,,,13,
Albert Gronbaek,2020-2021,19,AGF,dk DEN,1. Danish Superliga,31,21,1869,20.8,5,2,7,5,0,0,2,0,,,,,,,,0.24,0.10,0.34,0.24,0.34,,,,,,Matches,,,,,
Albert Gronbaek,2021-2022,20,AGF,dk DEN,1. Danish Superliga,31,22,1968,21.9,3,4,7,3,0,0,4,0,,,,,,,,0.14,0.18,0.32,0.14,0.32,,,,,,Matches,,,,,
Albert Gronbaek,2022-2023,21,Bodø/Glimt,,3. Conf Lg,2,2,175,1.9,0,0,0,0,0,0,0,0,0.5,0.5,0.6,1.1,4,4,10,0.00,0.00,0.00,0.00,0.00,0.25,0.30,0.55,0.25,0.55,Matches,,,,,
Albert Gronbaek,2023-2024,22,Bodø/Glimt,,3. Conf Lg,8,8,668,7.4,3,2,5,3,0,0,3,1,2.9,2.9,0.9,3.8,28,32,31,0.40,0.27,0.67,0.40,0.67,0.39,0.13,0.52,0.39,0.52,Matches,,,,,
Albert Gronbaek,2024-2025,23,Rennes,fr FRA,1. Ligue 1,13,8,670,7.4,1,1,2,1,0,0,1,0,1.1,1.1,1.0,2.1,20,27,50,0.13,0.13,0.27,0.13,0.27,0.15,0.14,0.29,0.15,0.29,Matches,,,,,
Glen Kamara,2020-2021,24,Rangers,,2. Europa Lg,10,10,880,9.8,1,0,1,1,0,0,3,0,0.1,0.1,0.4,0.6,20,62,14,0.10,0.00,0.10,0.10,0.10,0.01,0.05,0.06,0.01,0.06,Matches,,,,,
Glen Kamara,2021-2022,25,Rangers,,2. Europa Lg,14,11,996,11.1,1,1,2,1,0,0,3,1,0.4,0.4,0.5,0.9,11,44,19,0.09,0.09,0.18,0.09,0.18,0.03,0.05,0.08,0.03,0.08,Matches,,,,,
Glen Kamara,2022-2023,26,Rangers,,1. Champions Lg,4,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches,,,,,
Glen Kamara,2023-2024,27,Leeds United,eng ENG,2. Championship,37,33,2698,30.0,0,3,3,0,0,0,3,0,0.5,0.5,3.0,3.4,47,206,71,0.00,0.10,0.10,0.00,0.10,0.02,0.10,0.11,0.02,0.11,Matches,,,,,
Glen Kamara,2024-2025,28,Rennes,fr FRA,1. Ligue 1,12,8,648,7.2,0,1,1,0,0,0,0,0,0.2,0.2,0.2,0.3,5,34,22,0.00,0.14,0.14,0.00,0.14,0.02,0.02,0.05,0.02,0.05,Matches,,,,,
Mikayil Ngor Faye,2023-2024,19,Barcelona,es ESP,1. La Liga,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2nd,0,Matches,,
Mikayil Ngor Faye,2024-2025,20,Rennes,fr FRA,1. Ligue 1,,5,510,5.7,0,0,0,0,0,0,1,1,0.3,0.3,0.0,0.3,11,28,4,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.05,0.04,0.05,,12th,8,Matches,,
Baptiste Santamaria,2020-2021,25,Freiburg,de GER,1. Bundesliga,30,28,2209,24.5,1,2,3,1,0,0,5,0,2.2,2.2,1.4,3.7,30,96,58,0.04,0.08,0.12,0.04,0.12,0.09,0.06,0.15,0.09,0.15,Matches,,,,,
Baptiste Santamaria,2021-2022,26,Freiburg,de GER,1. Bundesliga,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,
Baptiste Santamaria,2022-2023,27,Rennes,fr FRA,Coupe de France,1,0,21,0.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Baptiste Santamaria,2023-2024,28,Rennes,fr FRA,Coupe de France,5,4,396,4.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Baptiste Santamaria,2024-2025,29,Rennes,fr FRA,1. Ligue 1,10,5,482,5.4,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,3,28,9,0.00,0.19,0.19,0.00,0.19,0.02,0.05,0.07,0.02,0.07,Matches,,,,,
Jota,2020-2021,21,Valladolid,es ESP,Copa del Rey,1,1,63,0.7,1,0,1,1,0,0,0,0,,,,,,,,1.43,0.00,1.43,1.43,1.43,,,,,,Matches,,,,,
Jota,2021-2022,22,Celtic,,3. Conf Lg,1,1,90,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,6,3,19,0.00,0.00,0.00,0.00,0.00,0.23,0.02,0.25,0.23,0.25,Matches,,,,,
Jota,2022-2023,23,Celtic,,1. Champions Lg,4,3,285,3.2,2,0,2,2,0,0,0,0,0.9,0.9,0.5,1.4,16,11,45,0.63,0.00,0.63,0.63,0.63,0.29,0.17,0.45,0.29,0.45,Matches,,,,,
Jota,2023-2024,24,Al-Ittihad,sa KSA,1. Pro League,16,9,981,10.9,4,0,4,4,0,1,0,0,,,,,,,,0.37,0.00,0.37,0.37,0.37,,,,,,Matches,,,,,
Jota,2024-2025,25,Rennes,fr FRA,1. Ligue 1,8,3,319,3.5,1,0,1,1,0,0,0,0,1.3,1.3,0.3,1.6,13,16,35,0.28,0.00,0.28,0.28,0.28,0.38,0.08,0.46,0.38,0.46,Matches,,,,,
Carlos Gomez,2024-2025,21,Rennes,fr FRA,1. Ligue 1,,2,271,3.0,1,0,1,1,0,0,0,0,0.1,0.1,0.2,0.3,7,5,37,0.33,0.00,0.33,0.33,0.33,0.04,0.05,0.09,0.04,0.09,,12th,8,Matches,,
Jordan James,2021-2022,17,Birmingham City,eng ENG,2. Championship,20,13,1183,13.1,1,2,3,1,0,0,1,0,2.5,2.5,1.0,3.6,15,39,60,0.08,0.15,0.23,0.08,0.23,0.19,0.08,0.27,0.19,0.27,Matches,,,,,
Jordan James,2022-2023,18,Birmingham City,eng ENG,2. Championship,33,9,1048,11.6,0,0,0,0,0,0,3,0,0.6,0.6,0.3,0.9,9,48,20,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Matches,,,,,
Jordan James,2023-2024,19,Birmingham City,eng ENG,2. Championship,42,25,2304,25.6,8,0,8,8,0,0,10,0,4.2,4.2,1.2,5.4,47,96,58,0.31,0.00,0.31,0.31,0.31,0.17,0.05,0.21,0.17,0.21,Matches,,,,,
Jordan James,2024-2025,20,Rennes,fr FRA,1. Ligue 1,6,2,234,2.6,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,2,18,2,0.00,0.00,0.00,0.00,0.00,0.10,0.13,0.23,0.10,0.23,Matches,,,,,
Benjamin Bourigeaud,2020-2021,26,Rennes,,1. Champions Lg,5,5,368,4.1,0,1,1,0,0,0,1,0,0.4,0.4,1.0,1.4,1,16,11,0.00,0.24,0.24,0.00,0.24,0.10,0.24,0.34,0.10,0.34,Matches,,,,,
Benjamin Bourigeaud,2021-2022,27,Rennes,,3. Conf Lg,7,7,512,5.7,1,0,1,1,0,0,2,0,1.7,1.7,1.5,3.2,6,40,57,0.18,0.00,0.18,0.18,0.18,0.30,0.26,0.56,0.30,0.56,Matches,,,,,
Benjamin Bourigeaud,2022-2023,28,Rennes,fr FRA,Coupe de France,2,2,159,1.8,1,0,1,1,0,0,0,0,,,,,,,,0.57,0.00,0.57,0.57,0.57,,,,,,Matches,,,,,
Benjamin Bourigeaud,2023-2024,29,Rennes,fr FRA,Coupe de France,5,4,380,4.2,3,3,6,2,1,2,0,0,,,,,,,,0.71,0.71,1.42,0.47,1.18,,,,,,Matches,,,,,
Benjamin Bourigeaud,2024-2025,30,Rennes,fr FRA,1. Ligue 1,1,1,80,0.9,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,4,4,1.13,0.00,1.13,1.13,1.13,0.17,0.00,0.17,0.17,0.17,Matches,,,,,
Henrik Meister,2024-2025,20,Rennes,fr FRA,1. Ligue 1,,0,63,0.7,1,0,1,1,0,0,0,0,0.1,0.1,0.3,0.3,2,1,4,1.43,0.00,1.43,1.43,1.43,0.09,0.37,0.45,0.09,0.45,,12th,4,Matches,,
Mohamed Meite,2024-2025,16,Rennes,fr FRA,1. Ligue 1,,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12th,1,Matches,,
Naouirou Ahamada,2020-2021,18,Stuttgart,de GER,1. Bundesliga,6,3,252,2.8,0,0,0,0,0,0,2,1,0.2,0.2,0.0,0.3,8,11,3,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09,Matches,,,,,
Naouirou Ahamada,2021-2022,19,Stuttgart,de GER,1. Bundesliga,3,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,
Naouirou Ahamada,2022-2023,20,Stuttgart,de GER,1. Bundesliga,17,17,1398,15.5,2,2,4,2,0,0,4,1,0.8,0.8,1.2,2.1,43,56,54,0.13,0.13,0.26,0.13,0.26,0.05,0.08,0.13,0.05,0.13,Matches,,,,,
Naouirou Ahamada,2023-2024,21,Crystal Palace,eng ENG,EFL Cup,1,1,55,0.6,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Naouirou Ahamada,2024-2025,22,Crystal Palace,eng ENG,EFL Cup,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,
Alan Do Marcolino,2022-2023,20,Rennes,fr FRA,1. Ligue 1,3,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,
Alan Do Marcolino,2023-2024,21,Quevilly-Rouen,fr FRA,Coupe de France,2,1,79,0.9,1,0,1,1,0,0,0,0,,,,,,,,1.14,0.00,1.14,1.14,1.14,,,,,,Matches,,,,,
Alan Do Marcolino,2024-2025,22,Orléans,fr FRA,Coupe de France,1,0,10,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Pedro Chirivella,2020-2021,23,Nantes,fr FRA,Coupe de France,1,1,63,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
Pedro Chirivella,2021-2022,24,Nantes,fr FRA,Coupe de France,5,5,423,4.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,
