Unnamed: -1_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 34_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 35_level_0,Playing Time,Unnamed: 23_level_0,Unnamed: 22_level_0
Player,Season,Age,Squad,Country,Comp,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,LgRank,MP,Matches,MP,Matches,Matches
Ander Guevara,2020-2021,23,Real Sociedad,es ESP,Copa del Rey,1,0,6,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ander Guevara,2021-2022,24,Real Sociedad,es ESP,Copa del Rey,4,4,257,2.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ander Guevara,2022-2023,25,Real Sociedad,es ESP,Copa del Rey,3,2,193,2.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ander Guevara,2023-2024,26,Alavés,es ESP,Copa del Rey,3,2,201,2.2,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Ander Guevara,2024-2025,27,Alavés,es ESP,Copa del Rey,2,1,75,0.8,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Portu,2020-2021,28,Real Sociedad,es ESP,Copa del Rey,1,1,84,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Portu,2021-2022,29,Real Sociedad,es ESP,Copa del Rey,5,1,126,1.4,1,1,2,1,0,0,0,0,,,,,,,,0.71,0.71,1.43,0.71,1.43,,,,,,Matches,,,,,,
Portu,2022-2023,30,Getafe,es ESP,Copa del Rey,3,3,268,3.0,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.34,0.34,0.00,0.34,,,,,,Matches,,,,,,
Portu,2023-2024,31,Girona,es ESP,Copa del Rey,5,4,361,4.0,1,3,4,1,0,0,0,0,,,,,,,,0.25,0.75,1.00,0.25,1.00,,,,,,Matches,,,,,,
Portu,2024-2025,32,Girona,,1. Champions Lg,3,0,62,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Nacho Monreal,2020-2021,34,Real Sociedad,es ESP,Copa del Rey,1,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Aritz Elustondo,2020-2021,26,Real Sociedad,es ESP,Copa del Rey,2,2,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Aritz Elustondo,2021-2022,27,Real Sociedad,es ESP,Copa del Rey,4,3,283.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Aritz Elustondo,2022-2023,28,Real Sociedad,es ESP,Copa del Rey,5,3,304.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Aritz Elustondo,2023-2024,29,Real Sociedad,,1. Champions Lg,5,2,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,,,,,,
Aritz Elustondo,2024-2025,30,Real Sociedad,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Igor Zubeldia,2020-2021,23,Real Sociedad,es ESP,Copa del Rey,2,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Igor Zubeldia,2021-2022,24,Real Sociedad,es ESP,Copa del Rey,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Igor Zubeldia,2022-2023,25,Real Sociedad,es ESP,Copa del Rey,3,3,270.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.33,0.33,0.0,0.33,,,,,,Matches,,,,,,
Igor Zubeldia,2023-2024,26,Real Sociedad,,1. Champions Lg,8,8,692.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,,,,,,
Igor Zubeldia,2024-2025,27,Real Sociedad,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Martin Zubimendi,2020-2021,21,Real Sociedad,es ESP,Copa del Rey,2,1,147.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Martin Zubimendi,2021-2022,22,Real Sociedad,es ESP,Copa del Rey,4,1,193.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Martin Zubimendi,2022-2023,23,Real Sociedad,es ESP,Copa del Rey,4,3,283.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.32,0.32,0.0,0.32,,,,,,Matches,,,,,,
Martin Zubimendi,2023-2024,24,Real Sociedad,,1. Champions Lg,8,8,712.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,6.0,43.0,8.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,Matches,,,,,,
Martin Zubimendi,2024-2025,25,Real Sociedad,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
David Silva,2020-2021,34,Real Sociedad,,2. Europa Lg,5,5,426,4.7,0,0,0,0,0,0,1,0,0.3,0.3,1.5,1.8,14,45,42,0.00,0.00,0.00,0.00,0.00,0.06,0.32,0.38,0.06,0.38,Matches,,,,,,
David Silva,2021-2022,35,Real Sociedad,es ESP,Copa del Rey,3,2,144,1.6,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
David Silva,2022-2023,36,Real Sociedad,es ESP,Copa del Rey,1,1,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Aihen Munoz,2020-2021,22,Real Sociedad,es ESP,Copa del Rey,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Aihen Munoz,2021-2022,23,Real Sociedad,es ESP,Copa del Rey,3,3,242.0,2.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,0.37,0.37,0.74,0.37,0.74,,,,,,Matches,,,,,,
Aihen Munoz,2022-2023,24,Real Sociedad,es ESP,Copa del Rey,3,2,199.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Aihen Munoz,2023-2024,25,Real Sociedad,,1. Champions Lg,6,5,474.0,5.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.9,10.0,40.0,16.0,0.0,0.19,0.19,0.0,0.19,0.02,0.15,0.17,0.02,0.17,Matches,,,,,,
Aihen Munoz,2024-2025,26,Real Sociedad,es ESP,Copa del Rey,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Ander Barrenetxea,2020-2021,18,Real Sociedad,es ESP,Copa del Rey,2,1,120,1.3,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Ander Barrenetxea,2021-2022,19,Real Sociedad,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Ander Barrenetxea,2022-2023,20,Real Sociedad,es ESP,Copa del Rey,1,0,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,
Ander Barrenetxea,2023-2024,21,Real Sociedad,,1. Champions Lg,7,5,397,4.4,1,1,2,1,0,0,1,0,0.5,0.5,1.2,1.7,22.0,21.0,64.0,0.23,0.23,0.45,0.23,0.45,0.1,0.28,0.38,0.1,0.38,Matches,,,,,,
Ander Barrenetxea,2024-2025,22,Real Sociedad,es ESP,Copa del Rey,2,1,104,1.2,2,2,4,2,0,0,0,0,,,,,,,,1.73,1.73,3.46,1.73,3.46,,,,,,Matches,,,,,,
Adnan Januzaj,2020-2021,25,Real Sociedad,es ESP,Copa del Rey,1,0,36,0.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Adnan Januzaj,2021-2022,26,Real Sociedad,es ESP,Copa del Rey,4,4,256,2.8,1,1,2,1,0,0,0,0,,,,,,,,0.35,0.35,0.70,0.35,0.70,,,,,,Matches,,,,,,
Adnan Januzaj,2022-2023,27,Sevilla,,1. Champions Lg,3,0,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches,,,,,,
Adnan Januzaj,2023-2024,28,Sevilla,es ESP,Copa del Rey,3,1,123,1.4,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Adnan Januzaj,2024-2025,29,Las Palmas,es ESP,Copa del Rey,1,0,28,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Modibo Sagnan,2020-2021,21,Real Sociedad,es ESP,Copa del Rey,1,1,78,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Modibo Sagnan,2021-2022,22,Tondela,pt POR,1. Primeira Liga,27,26,2248,25.0,1,1,2,1,0,0,9,1,0.5,0.5,0.3,0.8,9,51,3,0.04,0.04,0.08,0.04,0.08,0.02,0.01,0.03,0.02,0.03,Matches,,,,,,
Modibo Sagnan,2022-2023,23,Utrecht,nl NED,1. Eredivisie,23,22,1809,20.1,1,0,1,1,0,0,3,0,0.6,0.6,0.0,0.6,10,39,3,0.05,0.00,0.05,0.05,0.05,0.03,0.00,0.03,0.03,0.03,Matches,,,,,,
Modibo Sagnan,2023-2024,24,Montpellier,fr FRA,Coupe de France,1,1,90,1.0,1,0,1,1,0,0,0,0,,,,,,,,1.00,0.00,1.00,1.00,1.00,,,,,,Matches,,,,,,
Modibo Sagnan,2024-2025,25,Montpellier,fr FRA,1. Ligue 1,13,12,1075,11.9,1,0,1,1,0,0,6,0,0.6,0.6,0.1,0.7,6,19,2,0.08,0.00,0.08,0.08,0.08,0.05,0.01,0.06,0.05,0.06,Matches,,,,,,
Asier Illarramendi,2020-2021,30,Real Sociedad,es ESP,Copa del Rey,2,2,92,1.0,0,0,0,0,0,0,3,1,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Asier Illarramendi,2021-2022,31,Real Sociedad,es ESP,Copa del Rey,1,1,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Asier Illarramendi,2022-2023,32,Real Sociedad,es ESP,Copa del Rey,3,2,201,2.2,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.45,0.45,0.00,0.45,,,,,,Matches,,,,,,
Roberto Lopez,2020-2021,20,Real Sociedad,es ESP,Copa del Rey,1,1,67,0.7,0,1,1,0,0,0,0,0,,,,,,,,0.00,1.34,1.34,0.00,1.34,,,,,,Matches,,,,,,
Roberto Lopez,2021-2022,21,Real Sociedad B,es ESP,2. La Liga 2,28,21,1596,17.7,4,1,5,2,2,2,3,0,4.0,2.4,2.6,5.0,24,96,67,0.23,0.06,0.28,0.11,0.17,0.23,0.15,0.37,0.14,0.28,Matches,,,,,,
Roberto Lopez,2022-2023,22,CD Mirandés,es ESP,Copa del Rey,2,1,114,1.3,1,0,1,1,0,0,1,0,,,,,,,,0.79,0.00,0.79,0.79,0.79,,,,,,Matches,,,,,,
Roberto Lopez,2023-2024,23,Tenerife,es ESP,Copa del Rey,3,3,277,3.1,0,2,2,0,0,0,0,0,,,,,,,,0.00,0.65,0.65,0.00,0.65,,,,,,Matches,,,,,,
Roberto Lopez,2024-2025,24,Leganés,es ESP,Copa del Rey,2,2,161,1.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Diego Llorente,2020-2021,26,Real Sociedad,es ESP,1. La Liga,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Diego Llorente,2021-2022,27,Leeds United,eng ENG,EFL Cup,2,2,103,1.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Diego Llorente,2022-2023,28,Roma,it ITA,Coppa Italia,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Diego Llorente,2023-2024,29,Roma,it ITA,Coppa Italia,1,1,45,0.5,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Diego Llorente,2024-2025,30,Betis,,3. Conf Lg,4,3,284,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,10,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,
Urko Gonzalez,2020-2021,19,Real Sociedad,,2. Europa Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Urko Gonzalez,2021-2022,20,Real Sociedad,,2. Europa Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Urko Gonzalez,2022-2023,21,Real Sociedad,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Urko Gonzalez,2023-2024,22,Real Sociedad,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Urko Gonzalez,2024-2025,23,Real Sociedad,es ESP,Copa del Rey,2,2,180,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Roberto Navarro,2020-2021,18,Real Sociedad,,2. Europa Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Roberto Navarro,2021-2022,19,Real Sociedad,es ESP,Copa del Rey,1,1,60,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Roberto Navarro,2022-2023,20,Real Sociedad,es ESP,Copa del Rey,5,4,342,3.8,4,0,4,4,0,0,0,0,,,,,,,,1.05,0.00,1.05,1.05,1.05,,,,,,Matches,,,,,,
Roberto Navarro,2023-2024,21,Cádiz,es ESP,Copa del Rey,1,1,66,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Roberto Navarro,2024-2025,22,Mallorca,es ESP,1. La Liga,14,11,849,9.4,1,0,1,1,0,0,1,0,1.2,1.2,0.7,1.9,31,31,55,0.11,0.00,0.11,0.11,0.11,0.12,0.08,0.20,0.12,0.20,Matches,,,,,,
Jon Pacheco,2020-2021,19,Real Sociedad,,2. Europa Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Jon Pacheco,2021-2022,20,Real Sociedad,es ESP,Copa del Rey,3,3,270,3.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jon Pacheco,2022-2023,21,Real Sociedad,es ESP,Copa del Rey,3,2,191,2.1,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jon Pacheco,2023-2024,22,Real Sociedad,,1. Champions Lg,5,0,123,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,8,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches,,,,,,
Jon Pacheco,2024-2025,23,Real Sociedad,es ESP,Copa del Rey,2,2,210,2.3,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.43,0.43,0.00,0.43,,,,,,Matches,,,,,,
Aritz Arambarri,2020-2021,22,Real Sociedad,,2. Europa Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Aritz Arambarri,2021-2022,23,Real Sociedad B,es ESP,2. La Liga 2,24,23,1922,21.4,0,0,0,0,0,0,5,0,0.2,0.2,0.0,0.2,17,88,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,,,,,,
Aritz Arambarri,2022-2023,24,Real Sociedad,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Aritz Arambarri,2023-2024,25,Leganés,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Aritz Arambarri,2024-2025,26,Eibar,es ESP,Copa del Rey,1,1,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Miguel Angel Moya,2020-2021,36,Real Sociedad,,2. Europa Lg,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Jeremy Blasco,2020-2021,21,Real Sociedad,es ESP,1. La Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Jeremy Blasco,2021-2022,22,Real Sociedad B,es ESP,2. La Liga 2,40,34,3109,34.5,1,3,4,1,0,0,4,0,2.2,2.2,1.9,4.1,66,146,43,0.03,0.09,0.12,0.03,0.12,0.06,0.05,0.12,0.06,0.12,Matches,,,,,,
Jeremy Blasco,2022-2023,23,Huesca,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Jeremy Blasco,2023-2024,24,Huesca,es ESP,Copa del Rey,3,2,251,2.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Jeremy Blasco,2024-2025,25,Huesca,es ESP,Copa del Rey,1,1,62,0.7,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Unai Marrero,2020-2021,18,Real Sociedad,,2. Europa Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Unai Marrero,2021-2022,19,Real Sociedad,,2. Europa Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Unai Marrero,2022-2023,20,Real Sociedad,es ESP,Copa del Rey,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Unai Marrero,2023-2024,21,Real Sociedad,,1. Champions Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Unai Marrero,2024-2025,22,Real Sociedad,es ESP,Copa del Rey,2,2,210,2.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Olasagasti,2020-2021,19,Real Sociedad,es ESP,1. La Liga,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Olasagasti,2021-2022,20,Real Sociedad,es ESP,Copa del Rey,2,2,170,1.9,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.53,0.53,0.00,0.53,,,,,,Matches,,,,,,
Olasagasti,2022-2023,21,Real Sociedad,es ESP,Copa del Rey,1,0,13,0.1,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Olasagasti,2023-2024,22,Real Sociedad,,1. Champions Lg,1,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,0,0.00,0.00,0.00,0.00,0.00,1.23,0.00,1.23,1.23,1.23,Matches,,,,,,
Olasagasti,2024-2025,23,Real Sociedad,es ESP,Copa del Rey,2,2,163,1.8,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Benat Turrientes,2020-2021,18,Real Sociedad,,2. Europa Lg,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Benat Turrientes,2021-2022,19,Real Sociedad,es ESP,Copa del Rey,1,0,36,0.4,1,0,1,1,0,0,0,0,,,,,,,,2.50,0.00,2.50,2.50,2.50,,,,,,Matches,,,,,,
Benat Turrientes,2022-2023,20,Real Sociedad,es ESP,Copa del Rey,1,1,71,0.8,0,1,1,0,0,0,0,0,,,,,,,,0.00,1.27,1.27,0.00,1.27,,,,,,Matches,,,,,,
Benat Turrientes,2023-2024,21,Real Sociedad,,1. Champions Lg,6,1,192,2.1,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.8,4,7,11,0.00,0.00,0.00,0.00,0.00,0.25,0.11,0.36,0.25,0.36,Matches,,,,,,
Benat Turrientes,2024-2025,22,Real Sociedad,es ESP,Copa del Rey,1,0,45,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Andoni Zubiaurre,2020-2021,23,Leonesa,es ESP,Copa del Rey,1,0,30,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Andoni Zubiaurre,2021-2022,24,Real Sociedad B,es ESP,2. La Liga 2,21,21,1743,19.4,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,,,,,,
Andoni Zubiaurre,2022-2023,25,Real Sociedad,es ESP,Copa del Rey,1,1,90,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Andoni Zubiaurre,2023-2024,26,CD Mirandés,es ESP,2. La Liga 2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,
Nabil Fekir,2020-2021,27,Betis,es ESP,Copa del Rey,5,2,225,2.5,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Nabil Fekir,2021-2022,28,Betis,es ESP,Copa del Rey,6,6,524,5.8,2,1,3,2,0,0,1,0,,,,,,,,0.34,0.17,0.52,0.34,0.52,,,,,,Matches,,,,,,
Nabil Fekir,2022-2023,29,Betis,es ESP,Copa del Rey,1,0,31,0.3,1,0,1,1,0,0,0,0,,,,,,,,2.90,0.00,2.90,2.90,2.90,,,,,,Matches,,,,,,
Nabil Fekir,2023-2024,30,Betis,,3. Conf Lg,2,2,180,2.0,0,0,0,0,0,0,0,0,0.3,0.3,0.7,1.0,3,12,18,0.00,0.00,0.00,0.00,0.00,0.17,0.34,0.51,0.17,0.51,Matches,,,,,,
Nabil Fekir,2024-2025,31,Betis,es ESP,1. La Liga,2,2,180,2.0,0,1,1,0,0,0,0,0,0.7,0.7,0.5,1.2,9,10,18,0.00,0.50,0.50,0.00,0.50,0.34,0.26,0.61,0.34,0.61,Matches,,,,,,
Sergio Canales,2020-2021,29,Betis,es ESP,Copa del Rey,3,3,285,3.2,2,0,2,1,1,1,0,0,,,,,,,,0.63,0.00,0.63,0.32,0.32,,,,,,Matches,,,,,,
Sergio Canales,2021-2022,30,Betis,es ESP,Copa del Rey,6,4,463,5.1,2,0,2,2,0,0,0,0,,,,,,,,0.39,0.00,0.39,0.39,0.39,,,,,,Matches,,,,,,
Sergio Canales,2022-2023,31,Betis,es ESP,Copa del Rey,2,2,179,2.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Sergio Canales,2023-2024,32,Monterrey,mx MEX,1. Liga MX,21,18,1437,16.0,10,4,14,8,2,2,1,0,5.8,4.3,2.5,6.7,37,112,108,0.63,0.25,0.88,0.50,0.75,0.37,0.15,0.52,0.27,0.42,Matches,,,,,,
Sergio Canales,2024-2025,33,Monterrey,mx MEX,1. Liga MX,17,17,1504,16.7,8,2,10,6,2,3,3,0,6.2,3.8,2.4,6.2,41,116,83,0.48,0.12,0.60,0.36,0.48,0.37,0.14,0.51,0.23,0.37,Matches,,,,,,
Victor Ruiz,2020-2021,31,Betis,es ESP,Copa del Rey,4,3,365,4.1,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Victor Ruiz,2021-2022,32,Betis,es ESP,Copa del Rey,3,2,186,2.1,0,1,1,0,0,0,0,0,,,,,,,,0.00,0.48,0.48,0.00,0.48,,,,,,Matches,,,,,,
Victor Ruiz,2022-2023,33,Betis,es ESP,Copa del Rey,1,1,45,0.5,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Victor Ruiz,2023-2024,34,Espanyol,es ESP,2. La Liga 2,15,11,936,10.4,0,2,2,0,0,0,4,0,0.4,0.4,1.4,1.7,8,58,0,0.00,0.19,0.19,0.00,0.19,0.03,0.13,0.16,0.03,0.16,Matches,,,,,,
Aitor Ruibal,2020-2021,24,Betis,es ESP,Copa del Rey,2,1,80,0.9,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,,,,,,
Aitor Ruibal,2021-2022,25,Betis,es ESP,Copa del Rey,6,3,339,3.8,1,1,2,1,0,0,0,0,,,,,,,,0.27,0.27,0.53,0.27,0.53,,,,,,Matches,,,,,,
